URL,Indicator
https://www.nytimes.com/section/headway,OK
https://www.nytimes.com/spotlight/visual-investigations,OK
https://www.nytimes.com/section/magazine,OK
https://www.nytimes.com/section/books/review,OK
https://www.nytimes.com/books/best-sellers/,OK
https://www.nytimes.com/section/arts/dance,OK
https://www.nytimes.com/section/movies,OK
https://www.nytimes.com/section/arts/music,OK
https://www.nytimes.com/spotlight/pop-culture,OK
https://www.nytimes.com/section/arts/television,OK
https://www.nytimes.com/section/theater,OK
https://www.nytimes.com/section/arts/design,OK
https://www.nytimes.com/section/health,OK
https://www.nytimes.com/section/well,OK
https://www.nytimes.com/section/food,OK
https://www.nytimes.com/reviews/dining,OK
https://www.nytimes.com/section/fashion/weddings,OK
https://www.nytimes.com/section/travel,OK
https://www.nytimes.com/section/style,OK
https://www.nytimes.com/section/fashion,OK
https://www.nytimes.com/section/realestate,OK
https://www.nytimes.com/section/t-magazine,OK
https://www.nytimes.com/section/opinion,OK
https://www.nytimes.com/section/opinion/columnists,OK
https://www.nytimes.com/section/opinion/editorials,OK
https://www.nytimes.com/section/opinion/contributors,OK
https://www.nytimes.com/column/op-docs,OK
https://www.nytimes.com/section/opinion/letters,OK
https://www.nytimes.com/section/opinion/sunday,OK
https://www.nytimes.com/spotlight/opinion-video,OK
https://www.nytimes.com/series/opinion-audio,OK
https://www.nytimes.com/spotlight/podcasts,OK
https://www.nytimes.com/crosswords,OK
https://cooking.nytimes.com,N_OK
https://www.nytimes.com/wirecutter/,OK
https://www.nytimes.com/athletic/,OK
https://www.nytimes.com/section/jobs,OK
https://www.nytimes.com/video,OK
https://www.nytimes.com/spotlight/graphics,OK
https://www.nytimes.com/trending/,OK
https://www.nytimes.com/spotlight/nyt-events,OK
https://www.nytimes.com/section/corrections,OK
https://www.nytimes.com/section/reader-center,OK
https://timesmachine.nytimes.com/browser,N_OK
https://www.nytimes.com/section/learning,OK
https://nytedu.com/,N_OK
https://www.nytimes.com/spotlight/nytimesineducation,OK
https://www.nytimes.com/,OK
https://www.nytimes.com/section/us,OK
https://www.nytimes.com/section/world,OK
https://www.nytimes.com/section/politics,OK
https://www.nytimes.com/section/nyregion,OK
https://www.nytimes.com/section/education,OK
https://www.nytimes.com/section/sports,OK
https://www.nytimes.com/section/business,OK
https://www.nytimes.com/section/technology,OK
https://www.nytimes.com/section/science,OK
https://www.nytimes.com/section/weather,OK
https://www.nytimes.com/spotlight/the-great-read,OK
https://www.nytimes.com/section/obituaries,OK
https://www.nytimes.com/section/headway,OK
https://www.nytimes.com/spotlight/visual-investigations,OK
https://www.nytimes.com/section/magazine,OK
https://www.nytimes.com/section/books/review,OK
https://www.nytimes.com/books/best-sellers/,OK
https://www.nytimes.com/section/arts/dance,OK
https://www.nytimes.com/section/movies,OK
https://www.nytimes.com/section/arts/music,OK
https://www.nytimes.com/spotlight/pop-culture,OK
https://www.nytimes.com/section/arts/television,OK
https://www.nytimes.com/section/theater,OK
https://www.nytimes.com/section/arts/design,OK
https://www.nytimes.com/section/health,OK
https://www.nytimes.com/section/well,OK
https://www.nytimes.com/section/food,OK
https://www.nytimes.com/reviews/dining,OK
https://www.nytimes.com/section/fashion/weddings,OK
https://www.nytimes.com/section/travel,OK
https://www.nytimes.com/section/style,OK
https://www.nytimes.com/section/fashion,OK
https://www.nytimes.com/section/realestate,OK
https://www.nytimes.com/section/t-magazine,OK
https://www.nytimes.com/section/opinion,OK
https://www.nytimes.com/section/opinion/columnists,OK
https://www.nytimes.com/section/opinion/editorials,OK
https://www.nytimes.com/section/opinion/contributors,OK
https://www.nytimes.com/column/op-docs,OK
https://www.nytimes.com/section/opinion/letters,OK
https://www.nytimes.com/section/opinion/sunday,OK
https://www.nytimes.com/spotlight/opinion-video,OK
https://www.nytimes.com/series/opinion-audio,OK
https://www.nytimes.com/spotlight/podcasts,OK
https://www.nytimes.com/crosswords,OK
https://cooking.nytimes.com,N_OK
https://www.nytimes.com/wirecutter/,OK
https://www.nytimes.com/athletic/,OK
https://www.nytimes.com/section/jobs,OK
https://www.nytimes.com/video,OK
https://www.nytimes.com/spotlight/graphics,OK
https://www.nytimes.com/trending/,OK
https://www.nytimes.com/spotlight/nyt-events,OK
https://www.nytimes.com/section/corrections,OK
https://www.nytimes.com/section/reader-center,OK
https://timesmachine.nytimes.com/browser,N_OK
https://www.nytimes.com/section/learning,OK
https://nytedu.com/,N_OK
https://www.nytimes.com/spotlight/nytimesineducation,OK
https://www.nytimes.com/subscription,OK
https://www.nytimes.com/account,OK
https://www.nytimes.com/subscription/home-delivery,OK
https://www.nytimes.com/gift,OK
https://www.nytimes.com/subscription/groups?Pardot_Campaign_Code_Form_Input=89FQX,OK
https://www.nytimes.com/gift-articles,OK
https://www.nytimes.com/newsletters,OK
https://nytlicensing.com/,N_OK
https://nytimes.pressreader.com/,N_OK
https://store.nytimes.com/,N_OK
https://help.nytimes.com/hc/en-us/articles/115014792127-Copyright-Notice,N_OK
https://www.nytco.com/,N_OK
https://help.nytimes.com/hc/en-us/articles/115015385887-Contact-The-New-York-Times,N_OK
https://help.nytimes.com/hc/en-us/articles/115015727108-Accessibility,N_OK
https://www.nytco.com/careers/,N_OK
https://advertising.nytimes.com/,N_OK
https://advertising.nytimes.com/custom-content/,N_OK
https://help.nytimes.com/hc/en-us/articles/10940941449492-The-New-York-Times-Company-Privacy-Policy,N_OK
https://www.nytimes.com/privacy/cookie-policy,OK
https://help.nytimes.com/hc/en-us/articles/115014893428-Terms-of-Service,N_OK
https://help.nytimes.com/hc/en-us/articles/115014893968-Terms-of-Sale,N_OK
https://www.nytimes.com/sitemap/,OK
https://www.nytimes.com/ca/,OK
https://www.nytimes.com/international/,OK
https://help.nytimes.com/hc/en-us,N_OK
https://www.nytimes.com/subscription?campaignId=37WXW,OK
https://www.nytimes.com/privacy/manage-settings,OK
https://static01.nytimes.com/newsgraphics/weather-hp-strip/7ab7e675-5a8b-4e05-911d-320d86c301a1/_assets/_app/immutable/entry/start.2befe1ad.js,N_OK
https://static01.nytimes.com/newsgraphics/weather-hp-strip/7ab7e675-5a8b-4e05-911d-320d86c301a1/_assets/_app/immutable/chunks/weather-hp-modules.b6c790eb.js,N_OK
https://static01.nytimes.com/newsgraphics/weather-hp-strip/7ab7e675-5a8b-4e05-911d-320d86c301a1/_assets/_app/immutable/entry/app.e346119d.js,N_OK
https://static01.nytimes.com/newsgraphics/weather-hp-strip/7ab7e675-5a8b-4e05-911d-320d86c301a1/_assets/_app/immutable/nodes/0.e3de3873.js,N_OK
https://static01.nytimes.com/newsgraphics/weather-hp-strip/7ab7e675-5a8b-4e05-911d-320d86c301a1/_assets/_app/immutable/nodes/3.62f7820b.js,N_OK
https://www.nytimes.com/international/,OK
https://www.nytimes.com,OK
https://www.nytimes.com,OK
https://www.nytimes.com/international/,OK
https://www.nytimes.com/international/,OK
https://www.nytimes.com/international/,OK
https://www.nytimes.com/ca/,OK
https://www.nytimes.com/es/,OK
https://cn.nytimes.com,N_OK
https://cn.nytimes.com/zh-hant/,N_OK
https://rss.nytimes.com/services/xml/rss/nyt/HomePage.xml,N_OK
https://www.nytimes.com/vi-assets/static-assets/favicon-d2483f10ef688e6f89e23806b9700298.ico,OK
https://www.nytimes.com/vi-assets/static-assets/apple-touch-icon-28865b72953380a40aa43318108876cb.png,OK
https://www.nytimes.com/vi-assets/static-assets/ios-ipad-144x144-28865b72953380a40aa43318108876cb.png,OK
https://www.nytimes.com/vi-assets/static-assets/ios-iphone-114x144-080e7ec6514fdc62bcbb7966d9b257d2.png,OK
https://www.nytimes.com/vi-assets/static-assets/ios-default-homescreen-57x57-43808a4cd5333b648057a01624d84960.png,OK
https://static01.nyt.com/video-static/betamax/player-0.1.65-C4KfGpH_.css,N_OK
https://static01.nyt.com/video-static/betamax/overlay-controls-0.1.65-CStgWixN.css,N_OK
https://static01.nyt.com/video-static/betamax/scrubber-0.1.65-C7UsZDAv.css,N_OK
https://static01.nyt.com/video-static/betamax/poster-0.1.65-BWilSOp8.css,N_OK
https://static01.nyt.com/video-static/betamax/player-DT1Anq0T.js,N_OK
https://static01.nyt.com/video-static/betamax/betamax-shared-DNu_mtoR.js,N_OK
https://static01.nyt.com/video-static/betamax/reduced-motion-CN9q63pJ.js,N_OK
https://static01.nyt.com/video-static/betamax/identify-user-NlIHKxju.js,N_OK
https://static01.nyt.com/video-static/betamax/event-types-CbdmtTzo.js,N_OK
https://static01.nyt.com/video-static/betamax/intersection-observer-DTN0o76x.js,N_OK
https://static01.nyt.com/video-static/betamax/video-element-CZhgDJxa.js,N_OK
https://static01.nyt.com/video-static/betamax/overlay-controls-TTaI-RRL.js,N_OK
https://static01.nyt.com/video-static/betamax/betamax-shared-DNu_mtoR.js,N_OK
https://static01.nyt.com/video-static/betamax/scrubber-B_3z323B.js,N_OK
https://static01.nyt.com/video-static/betamax/event-types-CbdmtTzo.js,N_OK
https://static01.nyt.com/video-static/betamax/keyboard-controls-B7tNIFyx.js,N_OK
https://static01.nyt.com/video-static/betamax/reduced-motion-CN9q63pJ.js,N_OK
https://static01.nyt.com/video-static/betamax/identify-user-NlIHKxju.js,N_OK
https://static01.nyt.com/video-static/betamax/intersection-observer-DTN0o76x.js,N_OK
https://static01.nyt.com/video-static/betamax/poster-0.1.65-Ie9A-LXH.js,N_OK
https://static01.nyt.com/video-static/betamax/betamax-shared-DNu_mtoR.js,N_OK
https://vp.nyt.com,N_OK
https://g1.nyt.com,N_OK
https://g1.nyt.com/fonts/css/web-fonts.c851560786173ad206e1f76c1901be7e096e8f8b.css,N_OK
https://www.nytimes.com/vi-assets/static-assets/global-bf55b3b62e74478ad488922130f07a8e.css,OK
https://www.nytimes.com/vi-assets/static-assets/cssModulesStyles-360d099b815cb7534c8a.css,OK
https://www.nytimes.com/international/,OK
https://www.nytimes.com/international/,OK
https://www.nytimes.com/international/,OK
https://www.nytimes.com/international/,OK
https://www.nytimes.com/,OK
https://www.nytimes.com/,OK
https://www.nytimes.com/international/,OK
https://www.nytimes.com/ca/,OK
https://www.nytimes.com/es/,OK
https://cn.nytimes.com,N_OK
https://www.nytimes.com/section/todayspaper,OK
https://www.nytimes.com/live/2025/09/29/world/trump-netanyahu-israel-gaza,OK
https://www.nytimes.com/live/2025/09/29/us/trump-news-shutdown,OK
https://www.nytimes.com/live/2025/09/29/world/trump-netanyahu-israel-gaza,OK
https://www.nytimes.com/live/2025/09/29/world/trump-netanyahu-israel-gaza,OK
https://www.nytimes.com/live/2025/09/29/world/trump-netanyahu-israel-gaza,OK
https://www.nytimes.com/2025/09/29/world/middleeast/-full-text-of-gaza-plan.html,OK
https://www.nytimes.com/2025/09/29/world/middleeast/tony-blair-gaza.html,OK
https://www.nytimes.com/international/,OK
https://www.nytimes.com/2025/09/29/us/politics/schumer-thune-jeffries-johnson-shutdown.html,OK
https://static01.nyt.com/video-static/betamax/player-0.1.65-C4KfGpH_.css,N_OK
https://static01.nyt.com/video-static/betamax/overlay-controls-0.1.65-CStgWixN.css,N_OK
https://static01.nyt.com/video-static/betamax/scrubber-0.1.65-C7UsZDAv.css,N_OK
https://static01.nyt.com/video-static/betamax/poster-0.1.65-BWilSOp8.css,N_OK
https://www.nytimes.com/2025/09/29/us/politics/russell-vought-trump-budget.html,OK
https://www.nytimes.com/live/2025/09/29/us/trump-news-shutdown,OK
https://www.nytimes.com/2025/09/29/us/politics/government-shutdown-federal-services-mail-parks.html,OK
https://www.nytimes.com/2025/09/29/world/europe/octopus-invasion-england-uk.html,OK
https://www.nytimes.com/2025/09/29/world/europe/octopus-invasion-england-uk.html,OK
https://www.nytimes.com/2025/09/29/world/europe/octopus-invasion-england-uk.html,OK
https://www.nytimes.com/2025/09/29/world/europe/octopus-invasion-england-uk.html,OK
https://www.nytimes.com/2025/09/29/world/europe/octopus-invasion-england-uk.html,OK
https://www.nytimes.com/2025/09/29/world/europe/octopus-invasion-england-uk.html,OK
https://www.nytimes.com/2025/09/10/us/politics/charlie-kirk-dead.html,OK
https://www.nytimes.com/2025/09/15/us/charlie-kirk-patel-dna.html,OK
https://www.nytimes.com/2025/09/16/us/politics/kirk-shooting-suspect-motive-messages.html,OK
https://www.nytimes.com/2025/09/20/us/charlie-kirk-shooting-news-coverage.html,OK
https://www.nytimes.com/2025/09/29/us/charlie-kirk-free-speech.html,OK
https://www.nytimes.com/2025/09/29/us/charlie-kirk-assassination-conspiracy-theories.html,OK
https://www.nytimes.com/international/,OK
https://www.nytimes.com/2025/09/25/us/politics/james-comey-indicted.html,OK
https://www.nytimes.com/interactive/2025/07/28/business/economy/trump-tariff-tracker.html,OK
https://www.nytimes.com/2025/08/31/us/trump-crime-strategy-solutions.html,OK
https://www.nytimes.com/2025/07/17/us/politics/timeline-trump-epstein.html,OK
https://www.nytimes.com/2025/09/29/us/trump-immigration-agents-us-citizens.html,OK
https://www.nytimes.com/2025/09/29/business/trump-tariffs-small-businesses.html,OK
https://www.nytimes.com/2025/09/29/business/economy/trump-entity-list-rule-change.html,OK
https://www.nytimes.com/interactive/2025/09/29/us/national-archives-constitution.html,OK
https://www.nytimes.com/tips,OK
https://www.nytimes.com/2025/09/28/style/fox-news-kat-timpf-greg-gutfeld.html,OK
https://www.nytimes.com/international/,OK
https://www.nytimes.com/2025/09/29/world/europe/zaporizhzhia-nuclear-power-plant-russia-ukraine.html,OK
https://static01.nyt.com/video-static/betamax/player-0.1.65-C4KfGpH_.css,N_OK
https://static01.nyt.com/video-static/betamax/overlay-controls-0.1.65-CStgWixN.css,N_OK
https://static01.nyt.com/video-static/betamax/scrubber-0.1.65-C7UsZDAv.css,N_OK
https://static01.nyt.com/video-static/betamax/poster-0.1.65-BWilSOp8.css,N_OK
https://www.nytimes.com/2025/09/29/world/europe/moldova-elections-russia-europe.html,OK
https://www.nytimes.com/2025/09/04/fashion/giorgio-armani-dead.html,OK
https://www.nytimes.com/2025/09/04/style/giorgio-armani-photos.html,OK
https://www.nytimes.com/2025/07/09/style/armani-prive-couture.html,OK
https://www.nytimes.com/2024/10/19/style/armani-store-nyc-fashion-show.html,OK
https://www.nytimes.com/2024/04/05/style/giorgio-armani-aging-fashion.html,OK
https://www.nytimes.com/2025/09/29/style/giorgio-armani-last-show.html,OK
https://www.nytimes.com/2025/09/29/style/giorgio-armani-last-show.html,OK
https://www.nytimes.com/athletic/6671617/2025/09/28/rory-mcilroy-fans-verbal-abuse-ryder-cup/,OK
https://www.nytimes.com/international/,OK
https://www.nytimes.com/2025/09/29/business/play-airline-iceland-shut-down.html,OK
https://www.nytimes.com/interactive/2025/09/29/world/asia/china-missiles.html,OK
https://www.nytimes.com/2025/09/29/us/michigan-church-attack.html,OK
https://static01.nyt.com/video-static/betamax/player-0.1.65-C4KfGpH_.css,N_OK
https://static01.nyt.com/video-static/betamax/overlay-controls-0.1.65-CStgWixN.css,N_OK
https://static01.nyt.com/video-static/betamax/scrubber-0.1.65-C7UsZDAv.css,N_OK
https://static01.nyt.com/video-static/betamax/poster-0.1.65-BWilSOp8.css,N_OK
https://www.nytimes.com/2025/09/29/us/michigan-mormon-church-shooting-fire.html,OK
https://www.nytimes.com/international/,OK
https://www.nytimes.com/section/opinion,OK
https://www.nytimes.com/2025/09/29/opinion/democrats-dan-osborne.html,OK
https://www.nytimes.com/2025/09/29/opinion/flight-delays-faa-government-shutdown.html,OK
https://www.nytimes.com/2025/09/29/opinion/cryptocurrency-genius-clarity-stablecoin-digital-dollar.html,OK
https://www.nytimes.com/2025/09/29/opinion/anthropic-chatbot-lawsuit-books.html,OK
https://www.nytimes.com/2025/09/29/briefing/trumps-tactics-on-crime.html,OK
https://www.nytimes.com/2025/09/29/arts/music/beatrice-venezi-la-fenice.html,OK
https://www.nytimes.com/2025/09/29/world/europe/denmark-drones-eu-summit-airspace-closed.html,OK
https://www.nytimes.com/2025/09/29/world/asia/asia-cup-cricket-trophy-india-pakistan.html,OK
https://www.nytimes.com/2025/09/29/us/politics/alaska-plane-beer-supreme-court.html,OK
https://www.nytimes.com/athletic/,OK
https://www.nytimes.com/athletic/connections-sports-edition,OK
https://www.nytimes.com/games/wordle/index.html,OK
https://www.nytimes.com/games/connections?GAMES_connectionsRollout_1130=1_ConnectionsV2,OK
https://www.nytimes.com/games/strands,OK
https://www.nytimes.com/puzzles/spelling-bee,OK
https://www.nytimes.com/crosswords,OK
http://www.nytimes.com/crosswords/game/mini,OK
https://help.nytimes.com/hc/en-us/articles/115014792127-Copyright-Notice,N_OK
https://www.nytco.com/,N_OK
https://help.nytimes.com/hc/en-us/articles/115015385887-Contact-The-New-York-Times,N_OK
https://help.nytimes.com/hc/en-us/articles/115015727108-Accessibility,N_OK
https://www.nytco.com/careers/,N_OK
https://advertising.nytimes.com/,N_OK
https://advertising.nytimes.com/custom-content/,N_OK
https://help.nytimes.com/hc/en-us/articles/10940941449492-The-New-York-Times-Company-Privacy-Policy,N_OK
https://www.nytimes.com/privacy/cookie-policy,OK
https://help.nytimes.com/hc/en-us/articles/115014893428-Terms-of-Service,N_OK
https://help.nytimes.com/hc/en-us/articles/115014893968-Terms-of-Sale,N_OK
https://www.nytimes.com/sitemap/,OK
